datetime,scenario,requests
2023-03-22T21:00:00.000000,low,7263
2023-03-22T22:00:00.000000,low,6469
2023-03-22T23:00:00.000000,low,4866
2023-03-23T00:00:00.000000,low,4014
2023-03-23T01:00:00.000000,low,2426
2023-03-23T02:00:00.000000,low,1960
2023-03-23T03:00:00.000000,low,1255
2023-03-23T04:00:00.000000,low,1401
2023-03-23T05:00:00.000000,low,1880
2023-03-23T06:00:00.000000,low,3109
2023-03-23T07:00:00.000000,low,8513
2023-03-23T08:00:00.000000,low,10312
2023-03-23T09:00:00.000000,low,14130
2023-03-23T10:00:00.000000,low,15404
2023-03-23T11:00:00.000000,low,20064
2023-03-23T12:00:00.000000,low,14863
2023-03-23T13:00:00.000000,low,23174
2023-03-23T14:00:00.000000,low,18109
2023-03-23T15:00:00.000000,low,15457
2023-03-23T16:00:00.000000,low,13783
2023-03-23T17:00:00.000000,low,12959
2023-03-23T18:00:00.000000,low,11930
2023-03-23T19:00:00.000000,low,10730
2023-03-23T20:00:00.000000,low,9310
2023-03-23T21:00:00.000000,low,7627
2023-03-23T22:00:00.000000,low,6175
2023-03-23T23:00:00.000000,low,4963
2023-03-24T00:00:00.000000,low,4076
2023-03-24T01:00:00.000000,low,3085
2023-03-24T02:00:00.000000,low,2202
2023-03-24T03:00:00.000000,low,977
2023-03-24T04:00:00.000000,low,1476
2023-03-24T05:00:00.000000,low,2118
2023-03-24T06:00:00.000000,low,4149
2023-03-24T07:00:00.000000,low,7992
2023-03-24T08:00:00.000000,low,13876
2023-03-24T09:00:00.000000,low,18207
2023-03-24T10:00:00.000000,low,16625
2023-03-24T11:00:00.000000,low,20193
2023-03-24T12:00:00.000000,low,18769
2023-03-24T13:00:00.000000,low,16726
2023-03-24T14:00:00.000000,low,16888
2023-03-24T15:00:00.000000,low,18066
2023-03-24T16:00:00.000000,low,16698
2023-03-24T17:00:00.000000,low,14570
2023-03-24T18:00:00.000000,low,13378
2023-03-24T19:00:00.000000,low,11659
2023-03-24T20:00:00.000000,low,9079
2023-03-24T21:00:00.000000,low,8675
2023-03-24T22:00:00.000000,low,7484
2023-03-24T23:00:00.000000,low,5961
2023-03-25T00:00:00.000000,low,2960
2023-03-25T01:00:00.000000,low,1888
2023-03-25T02:00:00.000000,low,1369
2023-03-25T03:00:00.000000,low,975
2023-03-25T04:00:00.000000,low,879
2023-03-25T05:00:00.000000,low,1206
2023-03-25T06:00:00.000000,low,2602
2023-03-25T07:00:00.000000,low,4897
2023-03-25T08:00:00.000000,low,7401
2023-03-25T09:00:00.000000,low,10430
2023-03-25T10:00:00.000000,low,10557
2023-03-25T11:00:00.000000,low,11967
2023-03-25T12:00:00.000000,low,10724
2023-03-25T13:00:00.000000,low,12611
2023-03-25T14:00:00.000000,low,11466
2023-03-25T15:00:00.000000,low,9718
2023-03-25T16:00:00.000000,low,10341
2023-03-25T17:00:00.000000,low,9646
2023-03-25T18:00:00.000000,low,6661
2023-03-25T19:00:00.000000,low,6517
2023-03-25T20:00:00.000000,low,5698
2023-03-25T21:00:00.000000,low,4794
2023-03-25T22:00:00.000000,low,4775
2023-03-25T23:00:00.000000,low,3459
2023-03-26T00:00:00.000000,low,1839
2023-03-26T01:00:00.000000,low,1007
2023-03-26T02:00:00.000000,low,1004
2023-03-26T03:00:00.000000,low,551
2023-03-26T04:00:00.000000,low,633
2023-03-26T05:00:00.000000,low,970
2023-03-26T06:00:00.000000,low,2146
2023-03-26T07:00:00.000000,low,3285
2023-03-26T08:00:00.000000,low,3957
2023-03-26T09:00:00.000000,low,7698
2023-03-26T10:00:00.000000,low,9664
2023-03-26T11:00:00.000000,low,9912
2023-03-26T12:00:00.000000,low,9648
2023-03-26T13:00:00.000000,low,8386
2023-03-26T14:00:00.000000,low,8850
2023-03-26T15:00:00.000000,low,6823
2023-03-26T16:00:00.000000,low,7259
2023-03-26T17:00:00.000000,low,6617
2023-03-26T18:00:00.000000,low,6270
2023-03-26T19:00:00.000000,low,6430
2023-03-26T20:00:00.000000,low,4582
2023-03-26T21:00:00.000000,low,3587
2023-03-26T22:00:00.000000,low,3141
2023-03-26T23:00:00.000000,low,2074
2023-03-27T00:00:00.000000,low,4220
2023-03-27T01:00:00.000000,low,2900
2023-03-27T02:00:00.000000,low,2149
2023-03-27T03:00:00.000000,low,1534
2023-03-27T04:00:00.000000,low,1387
2023-03-27T05:00:00.000000,low,2522
2023-03-27T06:00:00.000000,low,4536
2023-03-27T07:00:00.000000,low,9062
2023-03-27T08:00:00.000000,low,13161
2023-03-27T09:00:00.000000,low,18425
2023-03-27T10:00:00.000000,low,21277
2023-03-27T11:00:00.000000,low,19331
2023-03-27T12:00:00.000000,low,21186
2023-03-27T13:00:00.000000,low,20524
2023-03-27T14:00:00.000000,low,17010
2023-03-27T15:00:00.000000,low,16657
2023-03-27T16:00:00.000000,low,15839
2023-03-27T17:00:00.000000,low,16441
2023-03-27T18:00:00.000000,low,13965
2023-03-27T19:00:00.000000,low,12329
2023-03-27T20:00:00.000000,low,11484
2023-03-27T21:00:00.000000,low,8946
2023-03-27T22:00:00.000000,low,7854
2023-03-27T23:00:00.000000,low,5985
2023-03-28T00:00:00.000000,low,4267
2023-03-28T01:00:00.000000,low,2610
2023-03-28T02:00:00.000000,low,1571
2023-03-28T03:00:00.000000,low,1367
2023-03-28T04:00:00.000000,low,1582
2023-03-28T05:00:00.000000,low,2271
2023-03-28T06:00:00.000000,low,4559
2023-03-28T07:00:00.000000,low,9343
2023-03-28T08:00:00.000000,low,12583
2023-03-28T09:00:00.000000,low,16959
2023-03-28T10:00:00.000000,low,16905
2023-03-28T11:00:00.000000,low,18790
2023-03-28T12:00:00.000000,low,22069
2023-03-28T13:00:00.000000,low,21739
2023-03-28T14:00:00.000000,low,17766
2023-03-28T15:00:00.000000,low,15882
2023-03-28T16:00:00.000000,low,15246
2023-03-28T17:00:00.000000,low,14692
2023-03-28T18:00:00.000000,low,10672
2023-03-28T19:00:00.000000,low,8541
2023-03-28T20:00:00.000000,low,9167
2023-03-28T21:00:00.000000,low,7300
2023-03-28T22:00:00.000000,low,6577
2023-03-28T23:00:00.000000,low,5461
2023-03-29T00:00:00.000000,low,3608
2023-03-29T01:00:00.000000,low,2885
2023-03-29T02:00:00.000000,low,1951
2023-03-29T03:00:00.000000,low,1297
2023-03-29T04:00:00.000000,low,1337
2023-03-29T05:00:00.000000,low,1674
2023-03-29T06:00:00.000000,low,4172
2023-03-29T07:00:00.000000,low,7502
2023-03-29T08:00:00.000000,low,12100
2023-03-29T09:00:00.000000,low,13498
2023-03-29T10:00:00.000000,low,13834
2023-03-29T11:00:00.000000,low,19082
2023-03-29T12:00:00.000000,low,19611
2023-03-29T13:00:00.000000,low,16048
2023-03-29T14:00:00.000000,low,14954
2023-03-29T15:00:00.000000,low,16821
2023-03-29T16:00:00.000000,low,12210
2023-03-29T17:00:00.000000,low,14669
2023-03-29T18:00:00.000000,low,10318
2023-03-29T19:00:00.000000,low,10723
2023-03-29T20:00:00.000000,low,8529
2023-03-29T21:00:00.000000,low,8015
2023-03-29T22:00:00.000000,low,5957
2023-03-29T23:00:00.000000,low,4957
2023-03-30T00:00:00.000000,low,3795
2023-03-30T01:00:00.000000,low,2267
2023-03-30T02:00:00.000000,low,2029
2023-03-30T03:00:00.000000,low,1194
2023-03-30T04:00:00.000000,low,1230
2023-03-30T05:00:00.000000,low,1701
2023-03-30T06:00:00.000000,low,2811
2023-03-30T07:00:00.000000,low,7415
2023-03-30T08:00:00.000000,low,14075
2023-03-30T09:00:00.000000,low,16305
2023-03-30T10:00:00.000000,low,16347
2023-03-30T11:00:00.000000,low,17175
2023-03-30T12:00:00.000000,low,18942
2023-03-30T13:00:00.000000,low,18604
2023-03-30T14:00:00.000000,low,14445
2023-03-30T15:00:00.000000,low,16804
2023-03-30T16:00:00.000000,low,14851
2023-03-30T17:00:00.000000,low,13504
2023-03-30T18:00:00.000000,low,11837
2023-03-30T19:00:00.000000,low,10099
2023-03-30T20:00:00.000000,low,9412
2023-03-30T21:00:00.000000,low,8007
2023-03-30T22:00:00.000000,low,6076
2023-03-30T23:00:00.000000,low,4750
2023-03-31T00:00:00.000000,low,4200
2023-03-31T01:00:00.000000,low,3201
2023-03-31T02:00:00.000000,low,1820
2023-03-31T03:00:00.000000,low,1182
2023-03-31T04:00:00.000000,low,1408
2023-03-31T05:00:00.000000,low,2089
2023-03-31T06:00:00.000000,low,4229
2023-03-31T07:00:00.000000,low,8518
2023-03-31T08:00:00.000000,low,12195
2023-03-31T09:00:00.000000,low,19109
2023-03-31T10:00:00.000000,low,15133
2023-03-31T11:00:00.000000,low,17796
2023-03-31T12:00:00.000000,low,20575
2023-03-31T13:00:00.000000,low,16215
2023-03-31T14:00:00.000000,low,17700
2023-03-31T15:00:00.000000,low,19394
2023-03-31T16:00:00.000000,low,15277
2023-03-31T17:00:00.000000,low,14179
2023-03-31T18:00:00.000000,low,10901
2023-03-31T19:00:00.000000,low,10404
2023-03-31T20:00:00.000000,low,9337
2023-03-31T21:00:00.000000,low,8051
2023-03-31T22:00:00.000000,low,7817
2023-03-31T23:00:00.000000,low,5852
2023-04-01T00:00:00.000000,low,2613
2023-04-01T01:00:00.000000,low,2008
2023-04-01T02:00:00.000000,low,1542
2023-04-01T03:00:00.000000,low,1091
2023-04-01T04:00:00.000000,low,1134
2023-04-01T05:00:00.000000,low,1320
2023-04-01T06:00:00.000000,low,2701
2023-04-01T07:00:00.000000,low,5140
2023-04-01T08:00:00.000000,low,8613
2023-04-01T09:00:00.000000,low,12308
2023-04-01T10:00:00.000000,low,13997
2023-04-01T11:00:00.000000,low,13615
2023-04-01T12:00:00.000000,low,14229
2023-04-01T13:00:00.000000,low,13927
2023-04-01T14:00:00.000000,low,11676
2023-04-01T15:00:00.000000,low,14217
2023-04-01T16:00:00.000000,low,9046
2023-04-01T17:00:00.000000,low,9980
2023-04-01T18:00:00.000000,low,10604
2023-04-01T19:00:00.000000,low,7844
2023-04-01T20:00:00.000000,low,6729
2023-04-01T21:00:00.000000,low,5669
2023-04-01T22:00:00.000000,low,4811
2023-04-01T23:00:00.000000,low,4457
2023-04-02T00:00:00.000000,low,1635
2023-04-02T01:00:00.000000,low,1614
2023-04-02T02:00:00.000000,low,900
2023-04-02T03:00:00.000000,low,681
2023-04-02T04:00:00.000000,low,669
2023-04-02T05:00:00.000000,low,1111
2023-04-02T06:00:00.000000,low,1764
2023-04-02T07:00:00.000000,low,4393
2023-04-02T08:00:00.000000,low,7574
2023-04-02T09:00:00.000000,low,7254
2023-04-02T10:00:00.000000,low,9272
2023-04-02T11:00:00.000000,low,9151
2023-04-02T12:00:00.000000,low,10946
2023-04-02T13:00:00.000000,low,9818
2023-04-02T14:00:00.000000,low,8516
2023-04-02T15:00:00.000000,low,8809
2023-04-02T16:00:00.000000,low,9088
2023-04-02T17:00:00.000000,low,6866
2023-04-02T18:00:00.000000,low,6752
2023-04-02T19:00:00.000000,low,4875
2023-04-02T20:00:00.000000,low,4431
2023-04-02T21:00:00.000000,low,4398
2023-04-02T22:00:00.000000,low,4019
2023-04-02T23:00:00.000000,low,2899
2023-04-03T00:00:00.000000,low,4881
2023-04-03T01:00:00.000000,low,3359
2023-04-03T02:00:00.000000,low,2204
2023-04-03T03:00:00.000000,low,1781
2023-04-03T04:00:00.000000,low,1827
2023-04-03T05:00:00.000000,low,2405
2023-04-03T06:00:00.000000,low,4802
2023-04-03T07:00:00.000000,low,10347
2023-04-03T08:00:00.000000,low,14459
2023-04-03T09:00:00.000000,low,20026
2023-04-03T10:00:00.000000,low,26425
2023-04-03T11:00:00.000000,low,22938
2023-04-03T12:00:00.000000,low,24296
2023-04-03T13:00:00.000000,low,21996
2023-04-03T14:00:00.000000,low,23464
2023-04-03T15:00:00.000000,low,19794
2023-04-03T16:00:00.000000,low,17279
2023-04-03T17:00:00.000000,low,19019
2023-04-03T18:00:00.000000,low,17266
2023-04-03T19:00:00.000000,low,12632
2023-04-03T20:00:00.000000,low,9564
2023-04-03T21:00:00.000000,low,11095
2023-04-03T22:00:00.000000,low,7824
2023-04-03T23:00:00.000000,low,7251
2023-04-04T00:00:00.000000,low,3709
2023-04-04T01:00:00.000000,low,3354
2023-04-04T02:00:00.000000,low,2029
2023-04-04T03:00:00.000000,low,1652
2023-04-04T04:00:00.000000,low,1542
2023-04-04T05:00:00.000000,low,2089
2023-04-04T06:00:00.000000,low,4431
2023-04-04T07:00:00.000000,low,9873
2023-04-04T08:00:00.000000,low,14006
2023-04-04T09:00:00.000000,low,19559
2023-04-04T10:00:00.000000,low,23976
2023-04-04T11:00:00.000000,low,18187
2023-04-04T12:00:00.000000,low,26835
2023-04-04T13:00:00.000000,low,21784
2023-04-04T14:00:00.000000,low,18220
2023-04-04T15:00:00.000000,low,16020
2023-04-04T16:00:00.000000,low,16619
2023-04-04T17:00:00.000000,low,16818
2023-04-04T18:00:00.000000,low,13682
2023-04-04T19:00:00.000000,low,14181
2023-04-04T20:00:00.000000,low,9215
2023-04-04T21:00:00.000000,low,9228
2023-04-04T22:00:00.000000,low,6735
2023-04-04T23:00:00.000000,low,6383
2023-04-05T00:00:00.000000,low,4572
2023-04-05T01:00:00.000000,low,2681
2023-04-05T02:00:00.000000,low,1552
2023-04-05T03:00:00.000000,low,1427
2023-04-05T04:00:00.000000,low,1460
2023-04-05T05:00:00.000000,low,2184
2023-04-05T06:00:00.000000,low,4718
2023-04-05T07:00:00.000000,low,7499
2023-04-05T08:00:00.000000,low,13456
2023-04-05T09:00:00.000000,low,18803
2023-04-05T10:00:00.000000,low,14962
2023-04-05T11:00:00.000000,low,20226
2023-04-05T12:00:00.000000,low,19940
2023-04-05T13:00:00.000000,low,19439
2023-04-05T14:00:00.000000,low,18832
2023-04-05T15:00:00.000000,low,15980
2023-04-05T16:00:00.000000,low,14359
2023-04-05T17:00:00.000000,low,14047
2023-04-05T18:00:00.000000,low,11229
2023-04-05T19:00:00.000000,low,9983
2023-04-05T20:00:00.000000,low,10465
2023-04-05T21:00:00.000000,low,7434
2023-04-05T22:00:00.000000,low,7466
2023-04-05T23:00:00.000000,low,5859
2023-04-06T00:00:00.000000,low,3474
2023-04-06T01:00:00.000000,low,2609
2023-04-06T02:00:00.000000,low,2350
2023-04-06T03:00:00.000000,low,1262
2023-04-06T04:00:00.000000,low,1334
2023-04-06T05:00:00.000000,low,2196
2023-04-06T06:00:00.000000,low,4529
2023-04-06T07:00:00.000000,low,8188
2023-04-06T08:00:00.000000,low,11846
2023-04-06T09:00:00.000000,low,19189
2023-04-06T10:00:00.000000,low,21364
2023-04-06T11:00:00.000000,low,21518
2023-04-06T12:00:00.000000,low,21178
2023-04-06T13:00:00.000000,low,18015
2023-04-06T14:00:00.000000,low,16688
2023-04-06T15:00:00.000000,low,17677
2023-04-06T16:00:00.000000,low,16043
2023-04-06T17:00:00.000000,low,15962
2023-04-06T18:00:00.000000,low,13419
2023-04-06T19:00:00.000000,low,9516
2023-04-06T20:00:00.000000,low,10830
2023-04-06T21:00:00.000000,low,7561
2023-04-06T22:00:00.000000,low,6731
2023-04-06T23:00:00.000000,low,5740
2023-04-07T00:00:00.000000,low,5541
2023-04-07T01:00:00.000000,low,4037
2023-04-07T02:00:00.000000,low,2450
2023-04-07T03:00:00.000000,low,1511
2023-04-07T04:00:00.000000,low,1621
2023-04-07T05:00:00.000000,low,2514
2023-04-07T06:00:00.000000,low,4471
2023-04-07T07:00:00.000000,low,10898
2023-04-07T08:00:00.000000,low,14178
2023-04-07T09:00:00.000000,low,19399
2023-04-07T10:00:00.000000,low,21352
2023-04-07T11:00:00.000000,low,22468
2023-04-07T12:00:00.000000,low,25037
2023-04-07T13:00:00.000000,low,20228
2023-04-07T14:00:00.000000,low,18902
2023-04-07T15:00:00.000000,low,16446
2023-04-07T16:00:00.000000,low,17684
2023-04-07T17:00:00.000000,low,16599
2023-04-07T18:00:00.000000,low,14494
2023-04-07T19:00:00.000000,low,14382
2023-04-07T20:00:00.000000,low,10773
2023-04-07T21:00:00.000000,low,9857
2023-04-07T22:00:00.000000,low,6859
2023-04-07T23:00:00.000000,low,5921
2023-04-08T00:00:00.000000,low,3144
2023-04-08T01:00:00.000000,low,2125
2023-04-08T02:00:00.000000,low,1426
2023-04-08T03:00:00.000000,low,972
2023-04-08T04:00:00.000000,low,830
2023-04-08T05:00:00.000000,low,1417
2023-04-08T06:00:00.000000,low,3201
2023-04-08T07:00:00.000000,low,6218
2023-04-08T08:00:00.000000,low,9261
2023-04-08T09:00:00.000000,low,11818
2023-04-08T10:00:00.000000,low,12748
2023-04-08T11:00:00.000000,low,12813
2023-04-08T12:00:00.000000,low,15726
2023-04-08T13:00:00.000000,low,14297
2023-04-08T14:00:00.000000,low,13366
2023-04-08T15:00:00.000000,low,11141
2023-04-08T16:00:00.000000,low,8458
2023-04-08T17:00:00.000000,low,10875
2023-04-08T18:00:00.000000,low,8397
2023-04-08T19:00:00.000000,low,7163
2023-04-08T20:00:00.000000,low,7335
2023-04-08T21:00:00.000000,low,5649
2023-04-08T22:00:00.000000,low,5418
2023-04-08T23:00:00.000000,low,4161
2023-04-09T00:00:00.000000,low,2243
2023-04-09T01:00:00.000000,low,1208
2023-04-09T02:00:00.000000,low,1176
2023-04-09T03:00:00.000000,low,718
2023-04-09T04:00:00.000000,low,674
2023-04-09T05:00:00.000000,low,1064
2023-04-09T06:00:00.000000,low,1726
2023-04-09T07:00:00.000000,low,4371
2023-04-09T08:00:00.000000,low,5651
2023-04-09T09:00:00.000000,low,7263
2023-04-09T10:00:00.000000,low,7713
2023-04-09T11:00:00.000000,low,10889
2023-04-09T12:00:00.000000,low,9839
2023-04-09T13:00:00.000000,low,11302
2023-04-09T14:00:00.000000,low,8612
2023-04-09T15:00:00.000000,low,6965
2023-04-09T16:00:00.000000,low,6839
2023-04-09T17:00:00.000000,low,7864
2023-04-09T18:00:00.000000,low,6201
2023-04-09T19:00:00.000000,low,5292
2023-04-09T20:00:00.000000,low,4978
2023-04-09T21:00:00.000000,low,4410
2023-04-09T22:00:00.000000,low,3890
2023-04-09T23:00:00.000000,low,3205
2023-04-10T00:00:00.000000,low,4858
2023-04-10T01:00:00.000000,low,2914
2023-04-10T02:00:00.000000,low,2415
2023-04-10T03:00:00.000000,low,1723
2023-04-10T04:00:00.000000,low,1517
2023-04-10T05:00:00.000000,low,2278
2023-04-10T06:00:00.000000,low,5212
2023-04-10T07:00:00.000000,low,10030
2023-04-10T08:00:00.000000,low,15168
2023-04-10T09:00:00.000000,low,18630
2023-04-10T10:00:00.000000,low,21336
2023-04-10T11:00:00.000000,low,21345
2023-04-10T12:00:00.000000,low,27442
2023-04-10T13:00:00.000000,low,25954
2023-04-10T14:00:00.000000,low,17807
2023-04-10T15:00:00.000000,low,18286
2023-04-10T16:00:00.000000,low,15714
2023-04-10T17:00:00.000000,low,15707
2023-04-10T18:00:00.000000,low,14993
2023-04-10T19:00:00.000000,low,11491
2023-04-10T20:00:00.000000,low,10675
2023-04-10T21:00:00.000000,low,9067
2023-04-10T22:00:00.000000,low,8573
2023-04-10T23:00:00.000000,low,6766
2023-04-11T00:00:00.000000,low,4286
2023-04-11T01:00:00.000000,low,3133
2023-04-11T02:00:00.000000,low,2183
2023-04-11T03:00:00.000000,low,1498
2023-04-11T04:00:00.000000,low,1797
2023-04-11T05:00:00.000000,low,2619
2023-04-11T06:00:00.000000,low,4019
2023-04-11T07:00:00.000000,low,10006
2023-04-11T08:00:00.000000,low,14984
2023-04-11T09:00:00.000000,low,16357
2023-04-11T10:00:00.000000,low,21658
2023-04-11T11:00:00.000000,low,24875
2023-04-11T12:00:00.000000,low,20506
2023-04-11T13:00:00.000000,low,19581
2023-04-11T14:00:00.000000,low,22057
2023-04-11T15:00:00.000000,low,18981
2023-04-11T16:00:00.000000,low,17873
2023-04-11T17:00:00.000000,low,15924
2023-04-11T18:00:00.000000,low,14401
2023-04-11T19:00:00.000000,low,10685
2023-04-11T20:00:00.000000,low,11908
2023-04-11T21:00:00.000000,low,10320
2023-04-11T22:00:00.000000,low,7522
2023-04-11T23:00:00.000000,low,6132
2023-04-12T00:00:00.000000,low,3556
2023-04-12T01:00:00.000000,low,2943
2023-04-12T02:00:00.000000,low,2219
2023-04-12T03:00:00.000000,low,1390
2023-04-12T04:00:00.000000,low,1556
2023-04-12T05:00:00.000000,low,2029
2023-04-12T06:00:00.000000,low,4436
2023-04-12T07:00:00.000000,low,7543
2023-04-12T08:00:00.000000,low,12569
2023-04-12T09:00:00.000000,low,16506
2023-04-12T10:00:00.000000,low,18609
2023-04-12T11:00:00.000000,low,18875
2023-04-12T12:00:00.000000,low,20723
2023-04-12T13:00:00.000000,low,21218
2023-04-12T14:00:00.000000,low,17404
2023-04-12T15:00:00.000000,low,14100
2023-04-12T16:00:00.000000,low,18094
2023-04-12T17:00:00.000000,low,15933
2023-04-12T18:00:00.000000,low,10971
2023-04-12T19:00:00.000000,low,11972
2023-04-12T20:00:00.000000,low,9306
2023-04-12T21:00:00.000000,low,8621
2023-04-12T22:00:00.000000,low,7205
2023-04-12T23:00:00.000000,low,5468
2023-04-13T00:00:00.000000,low,3870
2023-04-13T01:00:00.000000,low,2606
2023-04-13T02:00:00.000000,low,1907
2023-04-13T03:00:00.000000,low,1283
2023-04-13T04:00:00.000000,low,1390
2023-04-13T05:00:00.000000,low,1949
2023-04-13T06:00:00.000000,low,4486
2023-04-13T07:00:00.000000,low,9648
2023-04-13T08:00:00.000000,low,11868
2023-04-13T09:00:00.000000,low,17201
2023-04-13T10:00:00.000000,low,19109
2023-04-13T11:00:00.000000,low,20524
2023-04-13T12:00:00.000000,low,21158
2023-04-13T13:00:00.000000,low,21055
2023-04-13T14:00:00.000000,low,19077
2023-04-13T15:00:00.000000,low,14720
2023-04-13T16:00:00.000000,low,16738
2023-04-13T17:00:00.000000,low,15241
2023-04-13T18:00:00.000000,low,11638
2023-04-13T19:00:00.000000,low,11242
2023-04-13T20:00:00.000000,low,10469
2023-04-13T21:00:00.000000,low,8223
2023-04-13T22:00:00.000000,low,7750
2023-04-13T23:00:00.000000,low,6923
2023-04-14T00:00:00.000000,low,4256
2023-04-14T01:00:00.000000,low,2654
2023-04-14T02:00:00.000000,low,2380
2023-04-14T03:00:00.000000,low,1650
2023-04-14T04:00:00.000000,low,1504
2023-04-14T05:00:00.000000,low,2645
2023-04-14T06:00:00.000000,low,4001
2023-04-14T07:00:00.000000,low,9879
2023-04-14T08:00:00.000000,low,13020
2023-04-14T09:00:00.000000,low,21657
2023-04-14T10:00:00.000000,low,24008
2023-04-14T11:00:00.000000,low,19906
2023-04-14T12:00:00.000000,low,21830
2023-04-14T13:00:00.000000,low,23412
2023-04-14T14:00:00.000000,low,19244
2023-04-14T15:00:00.000000,low,18396
2023-04-14T16:00:00.000000,low,16982
2023-04-14T17:00:00.000000,low,12443
2023-04-14T18:00:00.000000,low,13840
2023-04-14T19:00:00.000000,low,11470
2023-04-14T20:00:00.000000,low,10248
2023-04-14T21:00:00.000000,low,10573
2023-04-14T22:00:00.000000,low,6731
2023-04-14T23:00:00.000000,low,6660
2023-04-15T00:00:00.000000,low,2857
2023-04-15T01:00:00.000000,low,1904
2023-04-15T02:00:00.000000,low,1585
2023-04-15T03:00:00.000000,low,1012
2023-04-15T04:00:00.000000,low,1035
2023-04-15T05:00:00.000000,low,1612
2023-04-15T06:00:00.000000,low,2842
2023-04-15T07:00:00.000000,low,5519
2023-04-15T08:00:00.000000,low,7862
2023-04-15T09:00:00.000000,low,10789
2023-04-15T10:00:00.000000,low,16496
2023-04-15T11:00:00.000000,low,15427
2023-04-15T12:00:00.000000,low,12713
2023-04-15T13:00:00.000000,low,11904
2023-04-15T14:00:00.000000,low,13353
2023-04-15T15:00:00.000000,low,12403
2023-04-15T16:00:00.000000,low,11371
2023-04-15T17:00:00.000000,low,9550
2023-04-15T18:00:00.000000,low,8708
2023-04-15T19:00:00.000000,low,8096
2023-04-15T20:00:00.000000,low,6918
2023-04-15T21:00:00.000000,low,4574
2023-04-15T22:00:00.000000,low,4787
2023-04-15T23:00:00.000000,low,3586
2023-04-16T00:00:00.000000,low,2136
2023-04-16T01:00:00.000000,low,1817
2023-04-16T02:00:00.000000,low,1088
2023-04-16T03:00:00.000000,low,677
2023-04-16T04:00:00.000000,low,764
2023-04-16T05:00:00.000000,low,1100
2023-04-16T06:00:00.000000,low,2188
2023-04-16T07:00:00.000000,low,4454
2023-04-16T08:00:00.000000,low,7594
2023-04-16T09:00:00.000000,low,7449
2023-04-16T10:00:00.000000,low,9530
2023-04-16T11:00:00.000000,low,8892
2023-04-16T12:00:00.000000,low,11083
2023-04-16T13:00:00.000000,low,8899
2023-04-16T14:00:00.000000,low,8719
2023-04-16T15:00:00.000000,low,8151
2023-04-16T16:00:00.000000,low,8451
2023-04-16T17:00:00.000000,low,7642
2023-04-16T18:00:00.000000,low,5514
2023-04-16T19:00:00.000000,low,5630
2023-04-16T20:00:00.000000,low,4552
2023-04-16T21:00:00.000000,low,3670
2023-04-16T22:00:00.000000,low,3423
2023-04-16T23:00:00.000000,low,2713
2023-04-17T00:00:00.000000,low,6262
2023-04-17T01:00:00.000000,low,3504
2023-04-17T02:00:00.000000,low,2172
2023-04-17T03:00:00.000000,low,1584
2023-04-17T04:00:00.000000,low,1851
2023-04-17T05:00:00.000000,low,3045
2023-04-17T06:00:00.000000,low,4240
2023-04-17T07:00:00.000000,low,8184
2023-04-17T08:00:00.000000,low,17948
2023-04-17T09:00:00.000000,low,20945
2023-04-17T10:00:00.000000,low,19943
2023-04-17T11:00:00.000000,low,24777
2023-04-17T12:00:00.000000,low,18557
2023-04-17T13:00:00.000000,low,23527
2023-04-17T14:00:00.000000,low,22555
2023-04-17T15:00:00.000000,low,22022
2023-04-17T16:00:00.000000,low,16606
2023-04-17T17:00:00.000000,low,16943
2023-04-17T18:00:00.000000,low,13720
2023-04-17T19:00:00.000000,low,13783
2023-04-17T20:00:00.000000,low,10706
2023-04-17T21:00:00.000000,low,9668
2023-04-17T22:00:00.000000,low,7563
2023-04-17T23:00:00.000000,low,7157
2023-04-18T00:00:00.000000,low,5016
2023-04-18T01:00:00.000000,low,3007
2023-04-18T02:00:00.000000,low,2318
2023-04-18T03:00:00.000000,low,1316
2023-04-18T04:00:00.000000,low,1493
2023-04-18T05:00:00.000000,low,2298
2023-04-18T06:00:00.000000,low,5830
2023-04-18T07:00:00.000000,low,8212
2023-04-18T08:00:00.000000,low,15889
2023-04-18T09:00:00.000000,low,20321
2023-04-18T10:00:00.000000,low,20581
2023-04-18T11:00:00.000000,low,25351
2023-04-18T12:00:00.000000,low,23958
2023-04-18T13:00:00.000000,low,22398
2023-04-18T14:00:00.000000,low,19913
2023-04-18T15:00:00.000000,low,20741
2023-04-18T16:00:00.000000,low,18797
2023-04-18T17:00:00.000000,low,14436
2023-04-18T18:00:00.000000,low,12030
2023-04-18T19:00:00.000000,low,12069
2023-04-18T20:00:00.000000,low,9916
2023-04-18T21:00:00.000000,low,9181
2023-04-18T22:00:00.000000,low,8652
2023-04-18T23:00:00.000000,low,5877
2023-04-19T00:00:00.000000,low,4181
2023-04-19T01:00:00.000000,low,2816
2023-04-19T02:00:00.000000,low,2277
2023-04-19T03:00:00.000000,low,1085
2023-04-19T04:00:00.000000,low,1314
2023-04-19T05:00:00.000000,low,2144
2023-04-19T06:00:00.000000,low,4704
2023-04-19T07:00:00.000000,low,7986
2023-04-19T08:00:00.000000,low,10235
2023-04-19T09:00:00.000000,low,17840
2023-04-19T10:00:00.000000,low,17043
2023-04-19T11:00:00.000000,low,17267
2023-04-19T12:00:00.000000,low,19688
2023-04-19T13:00:00.000000,low,19238
2023-04-19T14:00:00.000000,low,17098
